"Entitled to special refunds on medicines for psychosis, as % of total population",Kotka,1.6,1.6,1.6,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.9,1.9,1.9,1.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Kouvola,1.4,1.5,1.5,1.6,1.7,1.8,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.0,2.0,2.2,2.1,2.1,2.1,2.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Kristinestad,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.1,2.1,2.0,1.9,1.9,1.9,2.0,1.9,1.8,1.9,1.9,1.9,1.8,1.6,1.6,1.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Kronoby,0.9,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Kuhmo,2.3,2.4,2.4,2.4,2.4,2.5,2.6,2.6,2.7,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.9,3.0,3.0,3.1,3.0,3.0,3.0,2.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Kuhmoinen,2.2,2.1,2.1,2.1,2.2,2.1,2.3,2.2,2.2,2.0,1.9,1.8,1.9,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.7,1.3,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Kumlinge,1.0,1.0,1.0,0.9,1.1,1.1,1.7,1.6,1.4,1.3,1.1,1.1,1.2,1.5,1.5,1.3,1.3,1.6,1.6,1.6,1.6,1.6,1.6,1.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Kuopio,2.0,2.1,2.1,2.2,2.3,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.5,2.4,2.4,2.3,2.6,2.3,2.3,2.2,2.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Kuortane,2.1,2.1,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.3,2.1,2.1,2.1,2.1,2.1,2.2,2.1,2.2,2.0,2.0,2.0,2.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Kurikka,2.2,2.2,2.2,2.2,2.3,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.4,2.2,2.2,2.2,2.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Kustavi,2.1,2.2,2.3,2.2,2.7,2.5,2.6,2.2,2.2,2.0,1.8,2.0,2.2,2.2,2.0,1.9,2.0,2.1,2.0,1.9,1.7,1.7,1.7,1.5
"Entitled to special refunds on medicines for psychosis, as % of total population",Kuusamo,2.2,2.3,2.4,2.5,2.7,3.0,3.1,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,3.0,3.4,3.0,2.9,2.8,2.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Kyyjärvi,1.8,1.8,1.7,1.7,1.8,1.9,1.7,1.8,2.0,1.8,1.9,1.7,1.8,1.8,1.7,1.6,1.6,1.6,1.6,1.7,1.8,1.9,1.9,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Kärkölä,1.3,1.3,1.3,1.3,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.6,1.5,1.5,1.6,1.6,1.5,1.6,1.5,1.6,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Kärsämäki,2.3,2.4,2.4,2.4,2.7,2.7,2.8,2.9,3.1,3.0,3.0,3.1,3.0,3.1,3.2,3.2,3.2,3.3,3.0,3.1,3.0,2.8,2.7,2.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Kökar,2.4,2.4,2.3,2.3,2.0,2.0,1.7,1.8,1.9,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Lahti,1.5,1.6,1.6,1.7,1.8,1.9,1.9,2.0,2.0,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0,1.9,1.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Laihia,1.6,1.7,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.7,1.7,1.6,1.6,1.5,1.6,1.5,1.5,1.5,1.4,1.7,1.4,1.3,1.3,1.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Laitila,1.7,1.7,1.7,1.8,1.9,1.9,2.0,2.1,2.1,2.2,2.2,2.1,2.1,2.0,1.9,1.9,1.8,1.7,1.8,1.8,1.7,1.6,1.6,1.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Lapinjärvi,1.7,1.8,1.8,1.8,1.8,1.7,1.9,1.7,1.4,1.4,1.7,1.6,1.6,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.6,1.5,1.4,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Lapinlahti,2.0,2.1,2.2,2.2,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.5,2.4,2.3,2.3,2.4,2.2,2.2,2.4,2.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Lappajärvi,2.9,2.9,3.0,3.1,3.2,3.2,3.2,3.3,3.3,3.1,3.0,3.0,2.9,2.8,2.9,3.0,2.9,2.8,2.8,2.9,2.7,2.5,2.5,2.5
"Entitled to special refunds on medicines for psychosis, as % of total population",Lappeenranta,1.7,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,2.0,1.8,1.8,1.7,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Lapua,2.1,2.1,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.0,2.0,2.0,1.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Larsmo,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Laukaa,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.3,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Lemi,2.0,1.9,2.1,2.2,2.1,2.1,1.9,1.8,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.3,1.3,1.4,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Lemland,0.3,0.2,0.3,0.3,0.4,0.5,0.5,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.3,0.2,0.4,0.4,0.4,0.4,0.3,0.3,0.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Lempäälä,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.1,1.2,1.2,1.1,1.1,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Leppävirta,1.9,2.0,2.0,2.0,2.1,2.2,2.1,2.1,2.1,2.3,2.3,2.3,2.2,2.2,2.1,2.0,2.1,2.2,2.2,2.3,2.2,2.2,2.1,2.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Lestijärvi,3.0,3.5,3.5,3.6,3.6,3.7,3.6,3.8,3.8,3.9,3.9,3.6,3.6,3.4,2.9,2.8,2.8,2.8,2.7,2.8,2.4,2.4,2.2,2.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Lieksa,2.6,2.7,2.8,2.9,3.0,3.0,3.0,3.0,3.1,3.0,3.1,3.0,3.1,3.1,3.2,3.2,3.1,3.0,3.1,3.3,3.0,3.0,3.0,2.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Lieto,0.8,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Liminka,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.1,1.0,0.9,1.0,1.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Liperi,2.0,1.9,2.0,2.1,2.3,2.3,2.3,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.3,2.4,2.2,2.1,2.1,2.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Lohja,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.6,1.5,1.5,1.6,1.6,1.6,1.7,1.6,1.7,1.7,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Loimaa,1.8,1.8,2.0,2.0,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,1.9,1.9,1.8,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Loppi,1.3,1.3,1.1,1.2,1.3,1.3,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6,1.4,1.4,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Loviisa,1.2,1.2,1.3,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.5,1.5,1.6,1.5,1.6,1.6,1.7,1.5,1.6,1.6,1.5
"Entitled to special refunds on medicines for psychosis, as % of total population",Luhanka,1.6,1.9,2.1,2.3,2.4,2.3,2.1,2.0,1.6,1.6,1.6,1.5,1.6,1.6,1.7,1.6,1.6,1.4,1.4,1.6,1.3,1.4,1.3,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Lumijoki,1.7,1.6,1.7,1.6,1.5,1.4,1.3,1.3,1.2,1.2,1.3,1.2,1.3,1.4,1.4,1.4,1.3,1.4,1.3,1.4,1.3,1.3,1.2,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Lumparland,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Luumäki,1.9,1.8,1.9,1.8,1.9,1.9,1.8,2.0,2.0,2.1,2.1,2.1,2.0,1.9,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Malax,1.9,1.9,1.9,1.9,2.0,2.1,2.0,2.1,1.9,2.0,1.9,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.4,1.6,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Mariehamn,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.0,1.0,1.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Marttila,1.4,1.3,1.2,1.4,1.4,1.6,1.7,1.9,1.8,1.9,2.0,1.9,1.7,1.6,1.6,1.7,1.7,1.8,1.6,1.6,1.5,1.8,1.8,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Masku,0.9,0.8,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Merijärvi,2.6,2.4,2.2,2.0,1.8,1.9,2.1,2.3,2.5,2.6,2.5,2.4,2.6,2.4,2.3,2.2,2.1,2.0,1.7,1.8,1.7,1.6,1.8,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Merikarvia,1.7,1.6,1.7,1.6,1.8,1.9,1.7,1.6,1.6,1.8,1.9,2.0,2.1,1.8,1.7,1.7,1.6,1.7,1.8,1.9,1.6,1.5,1.4,1.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Miehikkälä,2.4,2.7,2.9,3.0,3.1,3.2,3.1,3.0,3.0,3.2,3.2,3.2,3.2,3.0,3.1,3.0,3.2,3.0,3.1,3.5,2.8,2.8,2.7,2.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Mikkeli,2.2,2.2,2.2,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.3,2.2,2.2,2.2,2.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Muhos,2.0,2.0,2.0,1.9,2.0,1.9,1.9,2.0,2.1,2.2,2.0,2.1,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,1.8,1.8,1.7,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Multia,1.5,1.5,1.5,1.8,2.1,1.9,1.9,1.9,1.7,1.7,1.8,1.9,1.9,1.7,1.8,1.9,1.7,1.8,1.9,1.7,1.6,1.9,1.8,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Muonio,1.7,1.7,1.7,1.7,1.6,1.7,1.8,1.8,1.7,1.8,1.9,1.9,2.0,1.9,1.8,1.9,1.9,1.7,1.6,1.6,1.5,1.5,1.6,1.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Muurame,1.0,1.0,1.1,1.1,1.1,1.1,1.3,1.3,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.2,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Mynämäki,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.3,1.3,1.2,1.3,1.3,1.4,1.4,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Myrskylä,1.2,1.2,1.3,1.3,1.4,1.4,1.6,1.7,1.5,1.7,1.7,1.5,1.7,1.4,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.3,1.2,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Mäntsälä,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.2,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Mänttä-Vilppula,1.5,1.6,1.6,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.9,2.0,2.1,2.1,2.1,2.2,2.1,2.0,2.1,2.2,2.2,2.2,2.2,2.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Mäntyharju,2.4,2.4,2.5,2.5,2.4,2.5,2.7,2.7,2.6,2.4,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.4,2.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Naantali,1.1,1.0,1.1,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Nakkila,1.3,1.3,1.4,1.4,1.6,1.7,1.7,1.8,1.6,1.6,1.6,1.7,1.5,1.4,1.6,1.4,1.4,1.5,1.4,1.5,1.3,1.4,1.4,1.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Nivala,1.7,1.8,1.9,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.3,2.1,2.1,2.1,2.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Nokia,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.2,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Nousiainen,1.1,1.1,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.1,1.0,1.0,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Nurmes,3.1,3.1,3.1,3.2,3.2,3.3,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.2,3.2,3.1,3.1,3.4,2.9,2.9,2.8,2.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Nurmijärvi,0.9,0.9,0.9,0.9,1.0,1.0,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.2,1.2,1.2,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Nykarleby,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Närpes,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.4,1.2,1.2,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Orimattila,1.2,1.2,1.2,1.2,1.3,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.7,1.6,1.7,1.6,1.5,1.5,1.5
"Entitled to special refunds on medicines for psychosis, as % of total population",Oripää,0.6,0.6,1.0,1.0,1.0,1.3,1.3,1.3,1.4,1.3,1.1,1.1,1.0,0.9,0.9,1.0,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Orivesi,1.4,1.5,1.5,1.5,1.6,1.5,1.6,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.6,1.6,1.7,1.6,1.6,1.5,1.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Oulainen,1.7,1.7,1.8,1.8,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.5,2.5,2.6,2.5,2.4,2.4,2.4,2.4,2.6,2.5,2.5,2.5,2.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Oulu,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.8,1.8,1.8,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Outokumpu,3.0,3.1,3.2,3.1,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.3,3.3,3.1,3.1,3.1,2.9,2.9,3.2,2.9,2.8,2.9,2.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Padasjoki,2.2,2.2,2.3,2.3,2.5,2.6,2.8,3.0,3.0,2.9,2.8,2.6,2.6,2.5,2.5,2.5,2.5,2.3,2.4,2.5,2.3,2.3,2.4,2.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Paimio,1.1,1.1,1.0,1.1,1.2,1.2,1.2,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Paltamo,2.1,2.2,2.2,2.3,2.4,2.4,2.4,2.5,2.6,2.7,2.9,3.0,3.1,3.2,2.8,2.8,2.8,2.7,2.8,3.1,2.6,2.6,2.7,2.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Pargas,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.3,1.2,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Parikkala,2.3,2.3,2.3,2.2,2.3,2.4,2.5,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.3,2.3,2.4,2.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Parkano,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.7,1.6,1.7,1.7,1.8,1.8,1.9,1.9,1.7,1.7,2.0,1.8,1.7,1.7,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Pedersöre,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Pelkosenniemi,1.8,1.7,1.7,1.7,1.8,2.0,2.1,2.2,2.3,2.2,2.0,1.8,2.1,2.0,1.9,2.1,2.0,1.9,2.1,1.9,1.9,2.1,1.8,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Pello,1.7,1.7,1.9,2.0,2.2,2.2,2.2,2.4,2.6,2.6,2.5,2.5,2.4,2.3,2.3,2.4,2.5,2.4,2.3,2.3,2.1,2.2,2.1,1.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Perho,1.7,1.7,1.7,1.8,1.8,2.0,2.1,2.1,1.9,1.8,1.9,2.0,1.8,1.8,1.8,1.7,1.7,1.8,1.8,1.9,1.8,1.8,1.8,1.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Pertunmaa,2.8,2.6,2.7,2.7,2.8,2.9,2.7,2.6,2.6,2.4,2.4,2.4,2.3,2.2,2.4,2.2,2.1,2.2,1.8,1.9,1.9,1.8,1.6,1.5
"Entitled to special refunds on medicines for psychosis, as % of total population",Petäjävesi,2.5,2.6,2.6,2.6,2.6,2.4,2.6,2.5,2.3,2.4,2.4,2.3,2.2,2.2,2.1,2.0,2.0,2.0,1.9,1.9,1.7,1.7,1.6,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Pieksämäki,2.4,2.4,2.5,2.6,2.7,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.9,2.7,2.7,2.6,2.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Pielavesi,2.7,2.8,2.7,2.9,3.0,3.1,3.2,3.1,3.0,2.9,2.9,2.8,2.8,2.8,2.9,3.1,3.0,3.0,2.8,3.2,2.9,3.1,3.1,3.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Pihtipudas,2.4,2.4,2.4,2.6,2.6,2.6,2.7,2.7,2.8,2.7,2.7,2.7,2.7,2.5,2.5,2.5,2.6,2.6,2.6,2.7,2.5,2.5,2.4,2.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Pirkkala,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Polvijärvi,2.6,2.8,2.8,2.7,2.9,3.1,3.1,3.1,3.2,3.2,3.1,3.2,3.0,3.1,3.1,3.0,3.1,2.9,2.8,3.3,2.8,2.7,2.6,2.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Pomarkku,1.8,2.0,1.7,1.8,1.9,2.1,2.2,2.2,2.1,2.2,2.4,2.4,2.2,2.2,2.2,2.4,2.1,2.1,2.2,2.4,2.4,2.3,2.3,2.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Pori,1.4,1.5,1.5,1.6,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.1,1.9,1.9,1.9,1.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Pornainen,0.8,0.8,0.8,0.9,0.8,0.7,0.8,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.8,0.9,1.0,1.0,1.0,1.1,1.1
"Entitled to special refunds on medicines for psychosis, as % of total population",Porvoo,1.0,1.0,1.0,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.3,1.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Posio,2.4,2.5,2.5,2.7,2.8,2.9,3.1,3.2,3.2,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.7,2.8,2.7,3.0,2.7,2.7,2.7,2.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Pudasjärvi,2.1,2.2,2.3,2.3,2.4,2.4,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.9,2.7,2.8,2.6,2.5,2.5,2.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Pukkila,1.1,1.0,1.0,1.0,1.1,1.1,1.2,1.0,1.1,1.0,1.0,1.1,1.0,0.9,0.8,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.8,1.0
"Entitled to special refunds on medicines for psychosis, as % of total population",Punkalaidun,1.8,1.8,1.7,1.7,1.6,1.6,1.7,1.7,1.8,1.7,1.8,1.9,1.9,1.7,1.7,1.9,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Puolanka,2.6,2.8,2.8,2.8,3.0,3.0,3.1,3.1,3.2,3.1,3.1,3.0,3.1,3.1,3.0,2.8,2.8,2.8,2.8,3.2,2.8,2.7,2.8,2.8
"Entitled to special refunds on medicines for psychosis, as % of total population",Puumala,2.3,2.4,2.6,2.5,2.7,2.8,2.7,2.8,2.9,3.1,3.1,3.1,3.0,2.9,2.8,3.0,2.9,3.0,3.2,3.5,3.1,2.9,2.6,2.6
"Entitled to special refunds on medicines for psychosis, as % of total population",Pyhtää,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.4,1.5,1.5,1.3,1.3,1.3,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Pyhäjoki,1.3,1.5,1.6,1.6,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.9,2.0,1.9,1.8,1.6,1.6,1.6,1.7,1.6,1.4,1.5,1.4
"Entitled to special refunds on medicines for psychosis, as % of total population",Pyhäjärvi,2.7,2.7,2.7,2.8,2.9,2.9,3.1,3.1,3.1,3.1,3.1,3.3,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.4,3.2,3.1,2.9,2.9
"Entitled to special refunds on medicines for psychosis, as % of total population",Pyhäntä,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.3,2.3,2.4,2.5,2.6,2.6,2.7,2.7,2.6,3.0,2.6,2.5,2.3,2.3
"Entitled to special refunds on medicines for psychosis, as % of total population",Pyhäranta,1.6,1.6,1.7,1.6,1.7,1.8,1.8,1.8,1.7,1.7,1.5,1.5,1.5,1.5,1.5,1.3,1.3,1.2,1.2,1.0,1.2,1.2,1.2,1.2
"Entitled to special refunds on medicines for psychosis, as % of total population",Pälkäne,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.9,1.8,1.9,1.8,2.1,1.8,1.8,1.7,1.7
"Entitled to special refunds on medicines for psychosis, as % of total population",Pöytyä,1.5,1.6,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.5
